car	f_0.0	28.43989372953522	11.385893241666958	251.41072515973084	233.63106570172522
car	f_0.1	299.76658893909075	6.80428607483116	237.85351901176674	197.43706125684392
car	f_1.3	298.133855219744	13.043716800119904	212.72128136698316	210.7104860757534
car	f_1.4	298.08432765889233	3.527809241668652	251.54223914767968	189.96672455634015
car	f_11.1	208.43989372953507	0.0	233.76676317009702	207.78028949621435
car	f_3.1	28.155729010736483	0.0	228.12779335700515	190.5577020506577
car	f_4.3	28.15572901073619	0.3444118719092272	217.3074776927047	170.34040425641038
car	f_5.0	28.155729010736483	0.0	224.58930540756245	183.94618840958466
car	f_5.1	28.15572901073619	0.11137459933383065	221.00078704925326	177.24119508582928
car	f_6.0	111.52866275346292	0.0	227.04525212850328	200.07462866369423
car	f_6.1	118.14233915201838	4.1623048958004884e-05	220.20065217078138	203.08435200836408
car	f_8.0	118.14233915201838	0.0005417953503999161	213.5870849122738	206.621951019147
car	f_8.1	118.14233915201838	0.0033741887533857593	206.97109944338754	210.1608435313504
car	f_8.2	118.14233915201865	0.013387269969319836	200.34671689675406	213.7042276428331
